OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID,x,y
40076,060750011402,CALAVERA HILLS MIDDLE,4104 TAMARACK AVE.,CARLSBAD,CA,92008,7101,(760) 331-6400,1,1,564,SAN DIEGO,06073,USA,33.1727389820001,-117.289939226,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060750011402,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.calaverahillscoyotes.com,ELEMENTARY,539,06,08,0607500,25,NOT AVAILABLE,-13056656.3098123,3918254.68357647
40277,063432012000,JOYNER ELEMENTARY,4271 MYRTLE AVE.,SAN DIEGO,CA,92105,3426,(619) 640-4000,1,1,485,SAN DIEGO,06073,USA,32.741731284,-117.102832302,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432012000,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,467,KG,05,0634320,18,NOT AVAILABLE,-13035827.6623087,3861073.07270958
40292,061288011131,BERNARDO ELEMENTARY,1122 MOUNTAIN HEIGHTS DR.,ESCONDIDO,CA,92029,5634,(760) 432-2700,1,1,632,SAN DIEGO,06073,USA,33.085846041,-117.092211165,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061288011131,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.eusd.org,ELEMENTARY,602,KG,05,0612880,30,NOT AVAILABLE,-13034645.3227463,3906704.14090741
40883,063153011757,MONTEREY RIDGE ELEMENTARY,17117 4S RANCH PKWY.,SAN DIEGO,CA,92127,8853,(858) 487-6887,1,1,901,SAN DIEGO,06073,USA,33.026874225,-117.10889561,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153011757,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.powayusd.com/pusdmres,HIGH,866,KG,05,0631530,35,NOT AVAILABLE,-13036502.6266678,3898871.61079255
40890,063432005542,ROSS ELEMENTARY,7470 BAGDAD ST.,SAN DIEGO,CA,92111,4317,(858) 800-5800,1,1,188,SAN DIEGO,06073,USA,32.8118030730001,-117.16200086,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005542,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,181,KG,05,0634320,7,10814490,-13042414.2760563,3870350.52854914
41011,060861000871,PALOMAR ELEMENTARY,300 E. PALOMAR ST.,CHULA VISTA,CA,91911,3799,(619) 420-0134,1,1,332,SAN DIEGO,06073,USA,32.61277783,-117.043195932,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861000871,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://schools.cvesd.org/schools/palomar/,ELEMENTARY,316,KG,06,0608610,16,NOT AVAILABLE,-13029188.9719676,3844018.76725587
41168,060681000616,W. D. HALL ELEMENTARY,1376 PEPPER DR.,EL CAJON,CA,92021,1460,(619) 588-3136,1,1,546,SAN DIEGO,06073,USA,32.82143324,-116.93069719,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060681000616,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,524,KG,05,0606810,22,NOT AVAILABLE,-13016665.6692933,3871626.1273524
41169,060681000621,MERIDIAN ELEMENTARY,651 S. THIRD ST.,EL CAJON,CA,92019,2517,(619) 588-3083,1,1,544,SAN DIEGO,06073,USA,32.7885035150001,-116.926196866,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060681000621,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,NOT AVAILABLE,MIDDLE,522,KG,05,0606810,22,NOT AVAILABLE,-13016164.6955172,3867264.8724853
41170,061350001539,FALLBROOK STEM ACADEMY,405 W. FALLBROOK ST.,FALLBROOK,CA,92028,2108,(760) 731-4000,1,1,546,SAN DIEGO,06073,USA,33.3774246300001,-117.255063242,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061350001539,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://fss.fuesd.org/,ELEMENTARY,520,KG,06,0613500,26,NOT AVAILABLE,-13052773.9330325,3945508.5944459
41171,064119006820,MONTE VISTA ELEMENTARY,1720 MONTE VISTA RD.,VISTA,CA,92084,7122,(760) 726-0410,1,1,490,SAN DIEGO,06073,USA,33.1907512290001,-117.212500898,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119006820,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.mv.vistausd.org,ELEMENTARY,472,KG,05,0641190,18,10814446,-13048035.9145715,3920650.45534552
41172,063522005966,SUNSET ELEMENTARY,3825 SUNSET LN.,SAN YSIDRO,CA,92173,3334,(619) 428-1148,1,1,629,SAN DIEGO,06073,USA,32.5575222080001,-117.050200517,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063522005966,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.sysdschools.org,ELEMENTARY,606,KG,06,0635220,23,10814519,-13029968.718803,3836718.64088392
41173,060750008606,AVIARA OAKS MIDDLE,6880 AMBROSIA LN.,CARLSBAD,CA,92011,5057,(760) 331-6100,1,1,979,SAN DIEGO,06073,USA,33.10399628,-117.277357538,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060750008606,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.carlsbadusd.k12.ca.us,ELEMENTARY,934,06,08,0607500,45,10814297,-13055255.7227108,3909115.8795969
41174,060006908610,PAUMA ELEMENTARY,33158 COLE GRADE RD.,PAUMA VALLEY,CA,92061,9578,(760) 742-3741,1,1,202,SAN DIEGO,06073,USA,33.315686278,-117.000702329,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060006908610,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://pauma.vcpusd.org,ELEMENTARY,193,KG,08,0600069,9,NOT AVAILABLE,-13024458.6057197,3937281.3936329
41175,063432005435,CLAY ELEMENTARY,6506 SOLITA AVE.,SAN DIEGO,CA,92115,4244,(619) 344-5700,1,1,363,SAN DIEGO,06073,USA,32.7630650360001,-117.058276496,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005435,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.sandi.net/clay,MIDDLE,349,KG,05,0634320,14,NOT AVAILABLE,-13030867.7326729,3863896.87319798
41176,063432005463,FRANKLIN ELEMENTARY,4481 COPELAND AVE.,SAN DIEGO,CA,92116,4802,(619) 344-3000,1,1,400,SAN DIEGO,06073,USA,32.758373915,-117.103729171,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005463,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,NOT AVAILABLE,HIGH,383,KG,05,0634320,17,NOT AVAILABLE,-13035927.5013091,3863275.88409611
41177,063432005407,ADAMS ELEMENTARY,4672 35TH ST.,SAN DIEGO,CA,92116,3536,(619) 362-4200,1,1,304,SAN DIEGO,06073,USA,32.761769692,-117.118650783,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005407,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://sandi.net/adams,ELEMENTARY,291,KG,05,0634320,13,NOT AVAILABLE,-13037588.5675588,3863725.39822507
41200,060681005234,HILLSDALE MIDDLE,1301 BRABHAM ST.,EL CAJON,CA,92019,4374,(619) 441-6156,1,1,1558,SAN DIEGO,06073,USA,32.7484486750001,-116.93231273,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060681005234,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,1498,06,08,0606810,60,10814389,-13016845.5103834,3861962.13412203
41218,064119006813,BEAUMONT ELEMENTARY,550 BEAUMONT DR.,VISTA,CA,92084,6321,(760) 726-4040,1,1,536,SAN DIEGO,06073,USA,33.197163388,-117.223937171,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119006813,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.be.vistausd.org,ELEMENTARY,514,KG,05,0641190,22,10814304,-13049308.9946584,3921503.44227275
41219,061275008830,LA COSTA HEIGHTS ELEMENTARY,3035 LEVANTE ST.,CARLSBAD,CA,92009,8331,(760) 944-4375,1,1,626,SAN DIEGO,06073,USA,33.0802022340001,-117.243532285,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061275008830,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.eusd.k12.ca.us/lc,ELEMENTARY,599,KG,06,0612750,27,10814406,-13051490.3127709,3905954.3135326
41220,063153004894,ROLLING HILLS ELEMENTARY,15255 PENASQUITOS DR.,SAN DIEGO,CA,92129,1016,(858) 672-3400,1,1,439,SAN DIEGO,06073,USA,32.990215129,-117.09246464,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153004894,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.powayusd.com/pusdrhes,ELEMENTARY,419,KG,05,0631530,20,10814488,-13034673.5394542,3894005.25743317
41221,062079002493,LAKESIDE FARMS ELEMENTARY,11915 LAKESIDE AVE.,LAKESIDE,CA,92040,0578,(619) 390-2646,1,1,601,SAN DIEGO,06073,USA,32.8664656240001,-116.935651671,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062079002493,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.lsusd.net,ELEMENTARY,576,KG,05,0620790,25,NOT AVAILABLE,-13017217.1995953,3877592.89200929
41222,063432005531,PACIFIC BEACH ELEMENTARY,1234 TOURMALINE ST.,SAN DIEGO,CA,92109,1856,(858) 488-8316,1,1,360,SAN DIEGO,06073,USA,32.8090450230001,-117.250565325,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005531,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.sandi.net/pbe,HIGH,345,KG,05,0634320,15,10814462,-13052273.2272025,3869985.22646857
41223,063432005462,FOSTER ELEMENTARY,6550 51ST ST.,SAN DIEGO,CA,92120,2794,(619) 510-4100,1,1,414,SAN DIEGO,06073,USA,32.7924442290001,-117.084564531,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005462,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.sandi.net/foster,ELEMENTARY,395,KG,05,0634320,19,10814517,-13033794.1033431,3867786.70059678
41224,062025002439,MURRAY MANOR ELEMENTARY,8305 EL PASO ST.,LA MESA,CA,91942,2704,(619) 668-5865,1,1,637,SAN DIEGO,06073,USA,32.7878674080001,-117.019777329,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002439,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.lmsvschools.org,ELEMENTARY,615,KG,06,0620250,22,10814455,-13026582.0250065,3867180.64156319
41226,062025002434,SCI TECH ENGR ARTS AND MATH ACAD AT LA PRESA,1001 LELAND ST.,SPRING VALLEY,CA,91977,4819,(619) 668-5720,1,1,864,SAN DIEGO,06073,USA,32.711861309,-117.00460555,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002434,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/24/2016 12:00:00 AM,http://www.lmsvschools.org,MIDDLE,828,04,08,0620250,36,10814410,-13024893.1102938,3857120.52739818
41227,063432005464,FREESE ELEMENTARY,8140 GREENLAWN DR.,SAN DIEGO,CA,92114,7309,(619) 344-3100,1,1,266,SAN DIEGO,06073,USA,32.704397124,-117.027498625,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005464,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://www.sandi.net/freese,MIDDLE,255,KG,05,0634320,11,10814365,-13027441.5557455,3856133.03562499
41228,062025002424,AVONDALE ELEMENTARY,8401 STANSBURY ST.,SPRING VALLEY,CA,91977,3737,(619) 668-5880,1,1,369,SAN DIEGO,06073,USA,32.7183966600001,-117.017759538,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002424,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://www.lmsvschools.org,ELEMENTARY,357,KG,06,0620250,12,NOT AVAILABLE,-13026357.4055399,3857985.20475475
41229,062025002442,RANCHO ELEMENTARY,8845 NOELINE AVE.,SPRING VALLEY,CA,91977,5716,(619) 668-5885,1,1,321,SAN DIEGO,06073,USA,32.704221159,-117.015920385,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002442,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://www.lmsvschools.org,ELEMENTARY,309,KG,06,0620250,12,NOT AVAILABLE,-13026152.6719644,3856109.75692138
41230,060861000876,ROSEBANK ELEMENTARY,80 FLOWER ST.,CHULA VISTA,CA,91911,1997,(619) 422-8329,1,1,560,SAN DIEGO,06073,USA,32.649497958,-117.072542308,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861000876,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://schools.cvesd.org/schools/rosebank/,ELEMENTARY,536,KG,06,0608610,24,NOT AVAILABLE,-13032455.7956005,3848872.55826536
41231,060861010307,CLEAR VIEW,455 WINDROSE WAY,CHULA VISTA,CA,91910,7400,(619) 498-3000,1,1,560,SAN DIEGO,06073,USA,32.645345364,-117.045261416,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861010307,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://schools.cvesd.org/schools/clearview/,ELEMENTARY,535,KG,06,0608610,25,NOT AVAILABLE,-13029418.9005947,3848323.55440205
41232,060861000879,TIFFANY (BURTON C.) ELEMENTARY,1691 ELMHURST ST.,CHULA VISTA,CA,91913,2612,(619) 421-6300,1,1,497,SAN DIEGO,06073,USA,32.6456445000001,-116.991054372,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861000879,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://schools.cvesd.org/schools/tiffany/,HIGH,476,KG,06,0608610,21,NOT AVAILABLE,-13023384.6000592,3848363.10155776
41233,063864001223,EASTLAKE HIGH,1120 E.LAKE PKWY.,CHULA VISTA,CA,91915,2102,(619) 397-3800,1,1,2970,SAN DIEGO,06073,USA,32.641543659,-116.968393765,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063864001223,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://www.sweetwaterschools.org,MIDDLE,2855,09,12,0638640,115,NOT AVAILABLE,-13020862.0328269,3847820.96302937
41234,063522005964,SAN YSIDRO MIDDLE,4345 OTAY MESA RD.,SAN YSIDRO,CA,92173,1623,(619) 428-5551,1,1,638,SAN DIEGO,06073,USA,32.560334133,-117.038693353,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063522005964,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://www.sysdschools.org,MIDDLE,612,07,08,0635220,26,10814494,-13028687.7471661,3837090.03125018
41410,062667004045,KIMBALL,302 W. 18TH ST.,NATIONAL CITY,CA,91950,5526,(619) 336-8300,1,1,395,SAN DIEGO,06073,USA,32.6659364700001,-117.10644906,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062667004045,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/24/2016 12:00:00 AM,NOT AVAILABLE,HIGH,379,KG,06,0626670,16,NOT AVAILABLE,-13036230.2779676,3851046.10229893
41460,060750009747,AVIARA OAKS ELEMENTARY,6900 AMBROSIA LN.,CARLSBAD,CA,92009,2430,(760) 331-6000,1,1,738,SAN DIEGO,06073,USA,33.1039323530001,-117.277451236,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060750009747,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.carlsbadusd.k12.ca.us,ELEMENTARY,738,KG,05,0607500,-999,NOT AVAILABLE,-13055266.1531245,3909107.38433238
41954,062667004048,OLIVEWOOD,2505 F AVE.,NATIONAL CITY,CA,91950,7017,(619) 336-8700,1,1,571,SAN DIEGO,06073,USA,32.6624752600001,-117.094072452,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062667004048,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/24/2016 12:00:00 AM,NOT AVAILABLE,HIGH,546,KG,06,0626670,25,NOT AVAILABLE,-13034852.5202673,3850588.41863146
42349,062825004362,LAUREL ELEMENTARY,1410 LAUREL ST.,OCEANSIDE,CA,92058,2217,(760) 966-4200,1,1,443,SAN DIEGO,06073,USA,33.207791608,-117.373538169,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062825004362,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.laurel.oside.us/,ELEMENTARY,424,KG,05,0628250,19,NOT AVAILABLE,-13065962.5015779,3922917.41452533
42406,060750011987,POINSETTIA ELEMENTARY,2445 MICA RD.,CARLSBAD,CA,92009,1733,(760) 331-6500,1,1,411,SAN DIEGO,06073,USA,33.117035603,-117.255173837,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060750011987,1/29/2010 12:00:00 AM,GEOCODE,5/19/2010 12:00:00 AM,http://www.poinsettiaschool.org,ELEMENTARY,391,KG,05,0607500,20,NOT AVAILABLE,-13052786.2444116,3910848.80556582
42877,061288003933,ROCK SPRINGS ELEMENTARY,1155 DEODAR RD.,ESCONDIDO,CA,92026,2200,(760) 432-2284,1,1,497,SAN DIEGO,06073,USA,33.1377768790001,-117.10666028,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061288003933,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.eusd.org,ELEMENTARY,497,KG,05,0612880,-999,10814487,-13036253.7908705,3913605.85123068
43345,062079002498,TIERRA DEL SOL MIDDLE,9611 PETITE LN.,LAKESIDE,CA,92040,4317,(619) 390-2670,1,1,763,SAN DIEGO,06073,USA,32.8538370790001,-116.911058772,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062079002498,1/29/2010 12:00:00 AM,IMAGERY,5/19/2010 12:00:00 AM,http://www.lsusd.net,HIGH,730,06,08,0620790,33,NOT AVAILABLE,-13014479.5306015,3875919.31165375
43392,060750009747,AVIARA OAKS ELEMENTARY,6900 AMBROSIA LN.,CARLSBAD,CA,92009,2430,(760) 331-6000,1,1,632,SAN DIEGO,06073,USA,33.1039323530001,-117.277451236,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060750009747,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.carlsbadusd.k12.ca.us,ELEMENTARY,606,KG,05,0607500,26,NOT AVAILABLE,-13055266.1531245,3909107.38433238
43426,063432011973,RODRIGUEZ ELEMENTARY,825 S. 31ST ST.,SAN DIEGO,CA,92113,2525,(619) 699-4500,1,1,397,SAN DIEGO,06073,USA,32.6983942520001,-117.126509162,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432011973,1/29/2010 12:00:00 AM,GEOCODE,5/20/2010 12:00:00 AM,http://new.sandi.net/schools/rodriguez,ELEMENTARY,383,KG,05,0634320,14,NOT AVAILABLE,-13038463.3583075,3855338.93159239
43682,063432005565,WALKER ELEMENTARY,9225 HILLERY DR.,SAN DIEGO,CA,92126,2908,(858) 987-5100,1,1,454,SAN DIEGO,06073,USA,32.9122689910001,-117.1262709,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005565,10/13/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,NOT AVAILABLE,MIDDLE,434,KG,05,0634320,20,10814541,-13038436.835103,3883664.92053536
44010,061623002019,EL CAPITAN HIGH,10410 ASHWOOD ST.,LAKESIDE,CA,92040,2406,(619) 938-9100,1,1,1731,SAN DIEGO,06073,USA,32.8680778350001,-116.917087713,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061623002019,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://elcapitan.guhsd.net/,ELEMENTARY,1656,09,12,0616230,75,NOT AVAILABLE,-13015150.6692437,3877806.56518219
44112,060750000712,CARLSBAD VILLAGE ACADEMY,3557 MONROE ST.,CARLSBAD,CA,92008,2785,(760) 331-5100,4,1,65,SAN DIEGO,06073,USA,33.157059626,-117.340743019,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060750000712,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.carlsbadusd.k12.ca.us,HIGH,61,10,12,0607500,4,NOT AVAILABLE,-13062311.7621794,3916169.60562003
44323,063432005437,CORREIA MIDDLE,4302 VALETA ST.,SAN DIEGO,CA,92107,1510,(619) 222-0476,1,1,729,SAN DIEGO,06073,USA,32.7486786220001,-117.231972962,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005437,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.correiamiddle.com,MIDDLE,699,07,08,0634320,30,10814341,-13050203.5348207,3861992.56929781
44715,063432005535,PERRY ELEMENTARY,6290 ORISKANY RD.,SAN DIEGO,CA,92139,1142,(619) 479-4040,1,1,409,SAN DIEGO,06073,USA,32.6859568960001,-117.059633606,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005535,10/13/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,http://www.sandi.net/perry,HIGH,392,KG,05,0634320,17,10814476,-13031018.8054671,3853693.79666085
44852,061288003933,ROCK SPRINGS ELEMENTARY,1155 DEODAR RD.,ESCONDIDO,CA,92026,2200,(760) 432-2284,1,1,532,SAN DIEGO,06073,USA,33.1377768790001,-117.10666028,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061288003933,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.eusd.org,HIGH,507,KG,05,0612880,25,10814487,-13036253.7908705,3913605.85123068
44882,062825003970,MARTIN LUTHER KING JR. MIDDLE,1290 IVEY RANCH RD.,OCEANSIDE,CA,92057,8535,(760) 901-8800,1,1,1381,SAN DIEGO,06073,USA,33.2150930120001,-117.309632397,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062825003970,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://mlk.oside.us/,MIDDLE,1327,06,08,0628250,54,NOT AVAILABLE,-13058848.5435801,3923888.88858536
45007,063153004893,POWAY HIGH,15500 ESPOLA RD.,POWAY,CA,92064,2299,(858) 748-0245,1,1,2341,SAN DIEGO,06073,USA,32.9990411850001,-117.025429128,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153004893,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.powayusd.com/pusdphs,ELEMENTARY,2251,09,12,0631530,90,10781083,-13027211.1803933,3895176.69743074
